"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Mexico","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2014","Terajoules","415",""
"Mexico","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2013","Terajoules","381",""
"Mexico","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2012","Terajoules","333",""
"Mexico","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2011","Terajoules","265",""
"Mexico","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2010","Terajoules","218",""
"Mexico","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2009","Terajoules","186",""
"Mexico","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2008","Terajoules","152",""
"Mexico","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2007","Terajoules","212",""
"Mexico","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2006","Terajoules","184",""
"Mexico","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2005","Terajoules","164",""
"Mexico","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2004","Terajoules","145",""
"Mexico","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2003","Terajoules","130",""
"Mexico","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2002","Terajoules","112",""
"Mexico","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2001","Terajoules","102",""
"Mexico","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2000","Terajoules","85",""
"Mexico","Direct use of solar thermal heat - Consumption by other","2018","Terajoules","11319",""
"Mexico","Direct use of solar thermal heat - Consumption by other","2017","Terajoules","10290",""
"Mexico","Direct use of solar thermal heat - Consumption by other","2016","Terajoules","9661",""
"Mexico","Direct use of solar thermal heat - Consumption by other","2015","Terajoules","8625",""
"Mexico","Direct use of solar thermal heat - Consumption by other","2014","Terajoules","7649",""
"Mexico","Direct use of solar thermal heat - Consumption by other","2013","Terajoules","6855",""
"Mexico","Direct use of solar thermal heat - Consumption by other","2012","Terajoules","6094",""
"Mexico","Direct use of solar thermal heat - Consumption by other","2011","Terajoules","5400",""
"Mexico","Direct use of solar thermal heat - Consumption by other","2010","Terajoules","4639",""
"Mexico","Direct use of solar thermal heat - Consumption by other","2009","Terajoules","3821",""
"Mexico","Direct use of solar thermal heat - Consumption by other","2008","Terajoules","3116",""
"Mexico","Direct use of solar thermal heat - Consumption by other","2007","Terajoules","4345",""
"Mexico","Direct use of solar thermal heat - Consumption by other","2006","Terajoules","3764",""
"Mexico","Direct use of solar thermal heat - Consumption by other","2005","Terajoules","3376",""
"Mexico","Direct use of solar thermal heat - Consumption by other","2004","Terajoules","2957",""
"Mexico","Direct use of solar thermal heat - Consumption by other","2003","Terajoules","2663",""
"Mexico","Direct use of solar thermal heat - Consumption by other","2002","Terajoules","2316",""
"Mexico","Direct use of solar thermal heat - Consumption by other","2001","Terajoules","2082",""
"Mexico","Direct use of solar thermal heat - Consumption by other","2000","Terajoules","1737",""
"Mexico","Direct use of solar thermal heat - Consumption by households","2018","Terajoules","7062",""
"Mexico","Direct use of solar thermal heat - Consumption by households","2017","Terajoules","6420",""
"Mexico","Direct use of solar thermal heat - Consumption by households","2016","Terajoules","5859",""
"Mexico","Direct use of solar thermal heat - Consumption by households","2015","Terajoules","5201",""
"Mexico","Direct use of solar thermal heat - Consumption by households","2014","Terajoules","4525",""
"Mexico","Direct use of solar thermal heat - Consumption by households","2013","Terajoules","4036",""
"Mexico","Direct use of solar thermal heat - Consumption by households","2012","Terajoules","3531",""
"Mexico","Direct use of solar thermal heat - Consumption by households","2011","Terajoules","3219",""
"Mexico","Direct use of solar thermal heat - Consumption by households","2010","Terajoules","2843",""
"Mexico","Direct use of solar thermal heat - Consumption by households","2009","Terajoules","2283",""
"Mexico","Direct use of solar thermal heat - Consumption by households","2008","Terajoules","1862",""
"Mexico","Direct use of solar thermal heat - Consumption by households","2007","Terajoules","2596",""
"Mexico","Direct use of solar thermal heat - Consumption by households","2006","Terajoules","2249",""
"Mexico","Direct use of solar thermal heat - Consumption by households","2005","Terajoules","2017",""
"Mexico","Direct use of solar thermal heat - Consumption by households","2004","Terajoules","1767",""
"Mexico","Direct use of solar thermal heat - Consumption by households","2003","Terajoules","1591",""
"Mexico","Direct use of solar thermal heat - Consumption by households","2002","Terajoules","1384",""
"Mexico","Direct use of solar thermal heat - Consumption by households","2001","Terajoules","1244",""
"Mexico","Direct use of solar thermal heat - Consumption by households","2000","Terajoules","1038",""
"Mexico","Direct use of solar thermal heat - Consumption by commerce and public services","2018","Terajoules","4257",""
"Mexico","Direct use of solar thermal heat - Consumption by commerce and public services","2017","Terajoules","3870",""
"Mexico","Direct use of solar thermal heat - Consumption by commerce and public services","2016","Terajoules","3802",""
"Mexico","Direct use of solar thermal heat - Consumption by commerce and public services","2015","Terajoules","3424",""
"Mexico","Direct use of solar thermal heat - Consumption by commerce and public services","2014","Terajoules","3124",""
"Mexico","Direct use of solar thermal heat - Consumption by commerce and public services","2013","Terajoules","2819",""
"Mexico","Direct use of solar thermal heat - Consumption by commerce and public services","2012","Terajoules","2563",""
"Mexico","Direct use of solar thermal heat - Consumption by commerce and public services","2011","Terajoules","2181",""
"Mexico","Direct use of solar thermal heat - Consumption by commerce and public services","2010","Terajoules","1796",""
"Mexico","Direct use of solar thermal heat - Consumption by commerce and public services","2009","Terajoules","1538",""
"Mexico","Direct use of solar thermal heat - Consumption by commerce and public services","2008","Terajoules","1254",""
"Mexico","Direct use of solar thermal heat - Consumption by commerce and public services","2007","Terajoules","1749",""
"Mexico","Direct use of solar thermal heat - Consumption by commerce and public services","2006","Terajoules","1515",""
"Mexico","Direct use of solar thermal heat - Consumption by commerce and public services","2005","Terajoules","1359",""
"Mexico","Direct use of solar thermal heat - Consumption by commerce and public services","2004","Terajoules","1190",""
"Mexico","Direct use of solar thermal heat - Consumption by commerce and public services","2003","Terajoules","1072",""
"Mexico","Direct use of solar thermal heat - Consumption by commerce and public services","2002","Terajoules","932",""
"Mexico","Direct use of solar thermal heat - Consumption by commerce and public services","2001","Terajoules","838",""
"Mexico","Direct use of solar thermal heat - Consumption by commerce and public services","2000","Terajoules","699",""
"Namibia","Direct use of solar thermal heat - Final energy consumption","2018","Terajoules","151",""
"Namibia","Direct use of solar thermal heat - Final energy consumption","2017","Terajoules","126",""
"Namibia","Direct use of solar thermal heat - Final energy consumption","2016","Terajoules","126",""
"Namibia","Direct use of solar thermal heat - Final energy consumption","2015","Terajoules","104",""
"Namibia","Direct use of solar thermal heat - Final energy consumption","2014","Terajoules","72",""
"Namibia","Direct use of solar thermal heat - Final energy consumption","2013","Terajoules","72",""
"Namibia","Direct use of solar thermal heat - Final energy consumption","2012","Terajoules","72",""
"Namibia","Direct use of solar thermal heat - Final energy consumption","2011","Terajoules","72",""
"Namibia","Direct use of solar thermal heat - Final energy consumption","2010","Terajoules","72",""
"Namibia","Direct use of solar thermal heat - Final energy consumption","2009","Terajoules","51",""
"Namibia","Direct use of solar thermal heat - Final energy consumption","2008","Terajoules","19",""
"Namibia","Direct use of solar thermal heat - Final energy consumption","2007","Terajoules","11",""
"Namibia","Direct use of solar thermal heat - Final energy consumption","2006","Terajoules","6",""
"Namibia","Direct use of solar thermal heat - Final energy consumption","2005","Terajoules","3",""
"Namibia","Direct use of solar thermal heat - Consumption by other","2018","Terajoules","151",""
"Namibia","Direct use of solar thermal heat - Consumption by other","2017","Terajoules","126",""
"Namibia","Direct use of solar thermal heat - Consumption by other","2016","Terajoules","126",""
"Namibia","Direct use of solar thermal heat - Consumption by other","2015","Terajoules","104",""
"Namibia","Direct use of solar thermal heat - Consumption by other","2014","Terajoules","72",""
"Namibia","Direct use of solar thermal heat - Consumption by other","2013","Terajoules","72",""
"Namibia","Direct use of solar thermal heat - Consumption by other","2012","Terajoules","72",""
"Namibia","Direct use of solar thermal heat - Consumption by other","2011","Terajoules","72",""
